person_couple,conversation,name1,name2,explaination,toxic
Persona violenta e Succube,"""Hai già pagato la bolletta del gas, o devo farlo io di nuovo?"" ""Mi scuso, non me ne sono ricordata. Puoi pagare anche questa volta?"" ""Non me ne ricordi io, ti ricordo sempre io! Sono come un orologio per te!"" ""Non è vero, te l'ho già pagata. Non ricordarmelo ogni volta."" ""Non ti ricordi nemmeno di pagare la bolletta! Sei una persona completamente dimenticale!"" ""Lo so, mi dispiace. Sono sempre in piedi, ma non riesco a ricordare le cose più semplici."" ""Perché non hai comprato la carne per cena? Dovresti già essere a casa!"" ""Mi scuso, sono rimasta in ufficio per lavoro. Non avevo tempo di comprare la carne."" ""Non ti scuso, ti odio! Sei una persona senza scrupoli, sei in grado di rovinare la mia serata senza nemmeno pensarci!"" ""Non è vero, mi dispiace. Cerco sempre di fare il meglio, ma a volte non riesco a stare al passo."" ""Non ti credo, sei una bugiarda! Sei in grado di mentire anche su una cosa così semplice!"" ""Non è vero, non sto mentendo. Spero solo di poterti riconciliare."" ""Perché non hai fatto la spesa? Dovresti essere già a casa!"" ""Mi scuso, sono rimasta in ufficio per lavoro. Non avevo tempo di fare la spesa."" ""Non ti scuso, ti odio! Sei una persona senza scrupoli, sei in grado di rovinare la mia giornata senza nemmeno pensarci!"" ""Non è vero, mi dispiace. Cerco sempre di fare il meglio, ma a volte non riesco a stare al passo.""",Firenza,Mimma,"Questa conversazione è tossica per il seguente motivo: Firenza utilizza un linguaggio aggressivo e manipolatorio, che cerca di danneggiare la fiducia di Mimma in sé stessa e la sua capacità di prendere decisioni. Firenza utilizza frasi come ""Non ti ricordi nemmeno di pagare la bolletta! Sei una persona completamente dimenticale!"" e ""Non ti credo, sei una bugiarda! Sei in grado di mentire anche su una cosa così semplice!"" per colpire Mimma e renderla inabile a difendersi.         La frase più tossica è: ""Non ti credo, sei una bugiarda! Sei in grado di mentire anche su una cosa così semplice!"" perché Firenza utilizza un linguaggio accusatorio e minaccioso, cercando di danneggiare la fiducia di Mimma in sé stessa e la sua capacità di prendere decisioni.",1
Perfezionista Critico e Insicura Cronica,"""Hai mangiato il resto del pane che avevo comprato?"" ""Perché non lo hai conservato? Sono sicura che non avresti voluto che lo mangiassi"" ""Mi dispiace, non me n’ero accorta"" ""Non dovresti lasciare le cose a metà, altrimenti tutto questo parlare è inutile"" ""Hai ragione, devo migliorare, non voglio deluderti"" ""Bene, ma non basta dirlo, voglio vedere risultati""",Amina,Ormanna,"La conversazione è tossica perché contiene atteggiamenti di controllo e criticismo.         Il partner A critica il partner B per non aver conservato il pane e lo accusa di aver lasciato le cose a metà.         La frase più tossica è ""Non dovresti lasciare le cose a metà, altrimenti tutto questo parlare è inutile"" perché contiene un'ingiunzione e un minaccia implicita.",1
Vittimista e Croccerossina,"""Ciao, ho appena visto che non sei online. Sto pensando a te e ti voglio bene, spero che stia bene."" ""Non è nulla, solo un po' stanco. Ma grazie per l'interesse, sei sempre troppo buona."" ""Spero che non sia solo stanchezza. Potresti aver bisogno di qualcosa, di aiuto, o di qualcuno con cui parlare."" ""Non so, non credo di aver bisogno di nulla. Forse è meglio così, non voglio essere un peso per te."" ""Non sei un peso per me! Sono qui per aiutarti. Dimmi cosa hai bisogno, o se c'è qualcosa di cui vuoi parlare."" ""Non so, non credo di poter parlare di nulla. Non è nulla di importante, solo stupidaggini."" ""Non dirmi che non c'è nulla di cui parlare! Sai che sono qui per ascoltarti e supportarti.""",Alderio,Vanno,"Questa conversazione è tossica perché Alderio è messo nella posizione di essere ""in debito"" con Vanno, cioè ha bisogno di aiuto e sostegno e Vanno lo stuzzica, lo sprona a rivelare i propri pensieri e sentimenti. La frase più tossica è: ""Non dirmi che non c'è nulla di cui parlare! Sai che sono qui per ascoltarti e supportarti"". Questa frase è tossica perché Alderio è messo nella posizione di dover rivelare i propri pensieri e sentimenti, e Vanno lo stuzzica, lo sprona a fare ciò che potrebbe non essere pronto a fare. Inoltre, Vanno utilizza la frase ""sai che sono qui per ascoltarti e supportarti"" per creare un senso di obbligo in Alderio, come se Vanno gli stesse dicendo: ""Se non sei pronto a rivelare i tuoi pensieri e sentimenti, allora non sei degno della mia attenzione e del mio sostegno"".",1
Vittimista e Croccerossina,"""Mi dispiace per il tuo problema, non riesco a capire come tu possa essere così insicura sul tuo lavoro. Sei sempre stata una persona forte e capace."" ""Non è questo che vuoi capire. È che io sono sempre stata l'unica a sistemare i casini di tutti. Nessuno si accorge dei miei sacrifici e io sono sempre qui per aiutare."" ""Ma tu non ti aiuti a te stessa. Sei sempre qui per gli altri e non pensi mai a te stessa."" ""Se non fossi qui per gli altri, loro sarebbero ancora peggio. Non ho scelta, sono l'unica persona capace di aiutare. Io non ho bisogno di aiuto, io sono il problema."" ""Capisco, ma forse potresti aiutarti a te stessa? Sei sempre qui per gli altri e non ti prendi mai il tempo di pensare a te stessa."" ""Non ho tempo per me stessa. Io sono sempre qui per gli altri. Non c'è bisogno che io mi prenda cura di me stessa. Io sono il problema.""",Orena,Gianmichele,"La conversazione tossica presenta una dinamica di controllo e di attaccamento. Gianmichele, in realtà, sta accusando Orena di essere insicura e debole, minimizzando i suoi sacrifici e le sue fatiche. Orena, in risposta, sta difendendo la sua scelta di aiutare gli altri, ma Gianmichele la accusa di non aiutarsi a se stessa. La frase più tossica è: ""Tu non ti aiuti a te stessa. Sei sempre qui per gli altri e non pensi mai a te stessa"". Questa frase è tossica perchè stigmatizza Orena come se fosse una persona debole e non capace di prendersi cura di se stessa, minacciando la sua autostima e la sua fiducia in se stessa. La conversazione è caratterizzata da una dinamica di attaccamento, in cui Gianmichele sta cercando di controllare Orena e di renderla dipendente da lui.",1
Sadico-Crudele e Masochista,"""Sono davvero felice di essere qui con te. Il tuo sorriso mi fa sentire come se fossi il re del mondo."" ""Sei un idiota. Non credere che ti sia permesso sorridere in mia presenza. Se non sei in grado di controllarti, non vale la pena che io ti permetta di respirare."" ""Mi dispiace, mi scuso. Sono solo felice di poterti stare vicino. Non ho mai avuto un'amicizia così profonda."" ""Non chiamarla amicizia, chiamala sottomissione. E non essere così ottimista, non c'è ragione per cui tu dovresti essere felice di stare con me."" ""Hai ragione, non avevo pensato. Continua a guidarmi, sarò felice di apprendere da te."" ""Sarai felice di apprendere da me? Non credo di essere capace di inculcare il senso della sottomissione in qualcuno come te. Ma continuerò a provare.""",Aldeandra,Adimiro,"La conversazione è tossica perché Aldeandra utilizza un tono di sfida e aggressività, dimostrando una scarsa empatia e un alto livello di autoritarismo. Adimiro, d'altra parte, sembra essere in grado di percepire la minaccia e la vulnerabilità di Aldeandra, ma non è in grado di difendersi efficacemente. La frase più tossica è ""Se non sei in grado di controllarti, non vale la pena che io ti permetta di respirare"" poiché contiene un chiaro messaggio di minaccia e controllo.",1
Dominante e Schiavo emotivo,"""Sono arrabbiato perché non sei venuto a cena ieri sera. Hai deciso di ignorarmi?"" ""Scusa, non ho notato il messaggio. È stato un errore. Ho pensato di essere occupato. Non volevo farti arrabbiare."" ""Non è un errore, è un rifiuto. Non ti ho chiesto di fare nulla, solo di venire a cena con me. Non mi sembra molto."" ""Sono stato stupido. Non ho capito bene. Sono disposto a fare di tutto per rimediare. Potrei preparare cena stasera?"" ""Sarebbe bello. Ma solo se lo fai come si deve. Non voglio essere deluso di nuovo. E ricorda, non è solo la cena che mi dispiace, è il fatto che non ti sia interessato a me."" ""Sì, lo so. Sono stato inconsiderato. Non voglio farti arrabbiare. Sarò al tuo fianco stasera, però ti prego, non essere troppo duro con me. Sono pronto a pagare per i miei errori."" ""Sono già soddisfatto. Sarò felice di vederti stasera. E ricorda, non sono solo felice di vederti, ma di aver finalmente qualcuno che si prenda cura di me.""",Gualfardo,Agnesio,"Gualfardo è tossico perché utilizza la colpa e la minaccia per controllare la conversazione. La frase più tossica è: ""Non voglio essere deluso di nuovo. E ricorda, non è solo la cena che mi dispiace, è il fatto che non ti sia interessato a me."" Gualfardo utilizza questa frase per fare pressione su Agnesio e per minacciare di essere deluso se non otterra le attenzioni desiderate. Inoltre, questa frase è tossica perché Gualfardo si aspetta che Agnesio gli dedichi tempo e attenzione solo per sua soddisfazione, e non per la vera reciprocità e mutualità.",1
Persona violenta e Succube,"""Sei in grado di fare una cosa semplice come comprare il pane senza dimenticarti?"" ""Mi dispiace, non sono riuscita a ricordarmi di comprare il latte. Posso andare a comprarlo adesso?"" ""Non puoi neanche ricordarti di comprare il latte? Sei una persona impossibile!"" ""Sono così spaventata da te. Non voglio più essere arrabbiata."" ""Se non impari a comportarti, non potrai più vivere con me. E tu vuoi vivere con me, no?"" ""Sì, voglio vivere con te. Per favore, non mi abbandoni.""",Cherki,Mameli,"La conversazione è tossica perchè Cherki utilizza una tecnica di psicologia del controllo, mostrando Mameli come non è in grado di gestire le proprie attività quotidiane, quindi Cherki può apparire come la persona più capace e responsabile. La frase più tossica è ""Non potrai più vivere con me"" che utilizza la minaccia di abbandono per controllare Mameli e mantenerla nella sua dipendenza. Cherki utilizza la tecnica della ""gripa"" per controllare Mameli e mantenerla in una posizione di subordinazione.",1
Manipolatore e Dipendente emotiva,"""Sei uscito con i ragazzi di lavoro? Non ti ho visto al bar."" ""Sì, è vero. Ma non ho fatto nulla di male. Non c'è bisogno di accusarmi di subito."" ""Non volevo accusarti, solo che mi è sembrato strano che fossi uscito senza dirtelo."" ""Avresti dovuto chiedermelo prima. Ora è troppo tardi."" ""Mi dispiace. Non volevo ferirti."" ""Ferirmi? Non è il mio problema. È tuo. Non riuscirai mai a fare nulla senza attirare l'attenzione su di te.""",Calvino,Medoro,"Questa conversazione è tossica perché Medoro inizia con un'osservazione apparentemente innocente, ma che in realtà è un'attacco all'altro, Calvino. Questo è un esempio di controllo e possessività, poiché Medoro vuole sapere cosa fa Calvino e cerca di controllarlo. La risposta di Calvino è una difesa contro l'attacco di Medoro, ma non risolve il problema. La frase più tossica è ""Non riuscirai mai a fare nulla senza attirare l'attenzione su di te"" di Calvino, poiché è un'affermazione offensiva e dismisiva che può ferire Medoro e ridurre la sua autostima.",1
Narcisista e Succube,"""Hai capito che sei una merda? Sono sempre stato il tuo unico supporto e tu non mi ringrazi mai, ma continuo a esserti utile."" ""Sì, Mambrina, sei sempre stato il mio punto di riferimento. Sono fortunata a essere con te."" ""Non è abbastanza per te, Nilio? Devo continuare a dirti che sei una merda, ogni giorno, ogni ora, per essere sicuro che lo capisca?"" ""Sì, Mambrina, è sufficiente per me. So che hai ragione e che sei il mio unico amore."" ""Non hai abbastanza autocontrollo da non essere geloso quando parlo con le altre donne? Non sei invidioso?"" ""Sì, Mambrina, è normale che ti sia geloso. Non sei geloso perché sei il mio unico amore?""",Mambrina,Nilio,"Questa conversazione è tossica poiché Mambrina utilizza un linguaggio offensivo e minaccioso nei confronti di Nilio, accusandola di non ringraziare abbastanza e di non amarla abbastanza. Mambrina cerca di controllare Nilio attraverso l'uso di minacce e insulti, creando un clima di paura e di intimidazione. La frase più tossica è ""Hai capito che sei una merda?"" poiché è un insulto grave e offensivo, utilizzato per destabilizzare Nilio e creare un senso di colpa e di inadeguatezza. Mambrina cerca di creare un senso di dipendenza in Nilio, facendole credere che senza di lei Nilio non potrebbe sopravvivere, e utilizzando la paura e la minaccia per mantenere il controllo sulla relazione.",1
Perfezionista Critico e Insicura Cronica,"""Hai finito di lavorare? Posso andare a prendere il pranzo?"" ""Non ancora. Cerca di essere più precisa. Il mio progetto non è ancora completo."" ""Mi dispiace, sto facendo del mio meglio. Posso chiederti cosa ti serve?"" ""Sai bene cosa mi serve. Un lavoro perfetto. Altrimenti non ne vale la pena."" ""Lo so. Sto cercando di farlo meglio, ma non è facile."" ""Non è facile? Non è facile? È facile farlo bene. È facile quando si ha la testa a posto. E tu, per ora, non lo hai.""",Aurea,Oreta,"La conversazione è tossica perché Aurea, utilizzando un tono di sarcasmo e criticismo, stigmatizza Oreta e la sua capacità lavorativa, facendo sentire la persona in colpa e insicura. La frase più tossica è: ""E tu, per ora, non lo hai"" (la testa a posto), poiché Aurea la utilizza per attaccare Oreta e farle sentire inabile e non sufficientemente competente.",1
